Datetime,APOLLOHOSP,ASIANPAINT,AXISBANK,BAJAJ-AUTO,BEL,BPCL,BRITANNIA,CIPLA,COALINDIA,DRREDDY,EICHERMOT,GOLDIETF,GRASIM,HCLTECH,HDFCBANK,HEROMOTOCO,HINDALCO,HINDUNILVR,ICICIBANK,INDUSINDBK,INFY,ITC,JSWSTEEL,KOTAKBANK,LT,M&M,MARUTI,NESTLEIND,NIFTY,NTPC,ONGC,RELIANCE,SBILIFE,SBIN,SETFNIF50,SHRIRAMFIN,SUNPHARMA,TATACONSUM,TATAMOTORS,TATASTEEL,TCS,TECHM,TITAN,TRENT,ULTRACEMCO,WIPRO
2022-07-11T00:00:00,3933.25,2933.05,679.85,3848.55,78.25,157.95,3795.4,947.55,193.35,900.2,3046.85,44.75,1400.43,943.55,1406.15,2868.1,356.2,2490.6,769.5,858.35,1473.15,279.07,577.3,1741.25,1663.0,1165.05,8507.65,1848.94,16216.0,144.8,125.5,1100.28,1147.4,488.2,166.64,251.23,857.25,756.49,437.05,91.28,3113.8,1007.55,2163.6,1207.4,5854.25,205.6
2022-07-12T00:00:00,3929.7,2893.2,676.2,3847.85,77.42,154.33,3725.5,935.75,193.9,896.74,2954.05,44.77,1374.59,927.8,1391.8,2875.5,346.9,2449.55,759.9,847.05,1438.6,276.89,574.45,1718.95,1653.75,1146.65,8419.7,1812.52,16058.3,147.1,124.1,1098.71,1139.75,484.95,165.64,247.26,851.6,747.16,430.55,90.21,3084.7,997.35,2130.0,1195.95,5778.85,204.58
2022-07-13T00:00:00,3868.3,2941.2,679.9,3860.75,77.82,155.25,3726.0,953.35,193.45,900.32,2967.4,44.67,1393.61,917.75,1357.85,2843.35,348.9,2497.75,753.2,819.05,1444.45,278.17,588.6,1742.05,1647.25,1140.35,8440.2,1824.97,15966.65,148.6,124.45,1079.24,1139.85,486.5,164.63,253.78,860.15,753.19,427.1,90.49,3038.75,990.05,2111.4,1205.55,5798.95,203.35
2022-07-14T00:00:00,3898.05,2939.15,668.25,3863.2,79.13,153.08,3774.15,951.15,192.0,915.08,2955.1,44.57,1386.29,903.0,1351.05,2792.8,349.1,2497.8,752.4,820.9,1428.85,275.14,584.0,1770.05,1646.15,1142.65,8567.75,1836.33,15938.65,148.3,127.15,1088.14,1138.95,479.35,164.36,258.99,879.9,756.45,428.05,90.8,2998.75,975.8,2127.45,1179.3,5735.05,200.73
2022-07-15T00:00:00,3931.7,2978.15,662.2,3913.35,81.83,156.05,3848.9,966.05,193.4,909.2,3034.0,44.17,1392.66,883.15,1362.05,2800.05,350.55,2568.5,751.2,815.05,1430.35,277.7,576.4,1787.7,1684.85,1172.5,8778.05,1877.15,16049.2,149.75,126.55,1090.25,1155.45,479.1,165.51,262.93,878.4,780.84,440.2,88.38,2994.6,973.8,2189.7,1210.7,5807.05,196.93
2022-07-18T00:00:00,3947.1,3017.85,684.5,3984.05,84.82,157.9,3774.95,967.35,195.6,893.22,3036.5,44.75,1422.64,900.3,1347.55,2817.95,367.1,2553.5,772.0,851.05,1489.9,279.35,585.95,1845.65,1727.65,1163.4,8704.8,1862.54,16278.5,149.8,129.9,1099.53,1177.15,490.3,167.74,279.42,882.8,784.6,450.9,90.43,3063.5,1008.0,2237.45,1208.55,5982.4,202.38
2022-07-19T00:00:00,4020.2,3019.1,700.6,4002.0,85.05,158.28,3787.45,960.65,198.25,889.58,3077.7,44.61,1436.49,889.7,1348.05,2801.2,367.95,2567.95,780.65,868.1,1484.15,278.69,584.85,1834.95,1729.8,1186.25,8715.85,1837.77,16340.55,150.75,127.9,1106.27,1169.95,497.95,168.05,278.31,875.3,777.58,449.05,91.95,3074.25,1007.7,2241.2,1202.25,6085.85,202.83
2022-07-20T00:00:00,4110.25,3006.45,705.7,4002.05,84.97,158.55,3828.3,981.5,197.85,891.75,3045.0,44.52,1435.94,917.4,1365.05,2826.75,369.35,2604.5,783.1,879.3,1515.3,282.1,590.35,1827.75,1739.95,1165.65,8749.05,1861.71,16520.85,150.55,132.55,1136.19,1186.05,508.6,169.85,281.61,867.5,785.24,453.45,92.85,3164.8,1045.5,2271.2,1209.5,6089.0,206.05
2022-07-21T00:00:00,4150.05,3066.1,715.55,4057.05,89.57,161.35,3855.5,968.5,198.6,874.22,3081.2,44.17,1458.8,924.45,1360.75,2847.8,375.95,2607.45,786.0,948.1,1532.9,283.37,587.55,1800.55,1765.15,1175.15,8797.0,1884.0,16605.25,150.85,133.1,1128.61,1168.55,512.05,170.78,292.38,869.65,808.25,454.85,93.43,3177.3,1032.75,2288.6,1220.55,6130.7,207.0
2022-07-22T00:00:00,4125.3,3067.4,730.75,4054.5,88.93,160.15,3871.45,972.1,197.1,874.7,3147.6,44.72,1515.33,920.25,1392.5,2871.6,381.25,2640.6,800.05,942.45,1506.3,284.32,582.45,1827.1,1767.75,1181.1,8830.95,1898.9,16719.45,148.95,132.45,1136.23,1164.95,513.7,172.21,299.22,874.5,794.18,454.9,93.61,3171.0,1028.7,2325.0,1243.75,6458.7,205.43
2022-07-25T00:00:00,4189.9,3104.95,727.35,4021.15,90.02,158.58,3885.9,959.8,200.9,866.11,3086.7,44.87,1492.57,930.65,1396.6,2838.85,387.05,2623.6,800.9,962.05,1503.6,284.84,585.5,1795.55,1782.45,1135.85,8621.6,1875.76,16631.0,150.1,129.8,1098.69,1144.95,517.8,171.22,299.3,868.35,798.03,449.55,96.07,3166.75,1017.25,2328.85,1232.55,6382.9,207.4
2022-07-26T00:00:00,4110.2,3108.5,706.45,3925.6,88.97,159.23,3807.15,955.7,202.3,842.4,3023.3,44.65,1508.85,913.5,1393.75,2800.75,381.9,2547.1,796.3,961.6,1451.15,286.12,597.75,1761.6,1751.25,1136.0,8525.85,1850.95,16483.85,150.0,128.2,1099.19,1138.2,514.2,170.11,295.67,867.65,781.14,441.15,94.95,3115.9,999.35,2293.2,1231.5,6399.65,202.6
2022-07-27T00:00:00,4125.6,3186.05,718.95,3883.85,91.05,162.3,3854.55,974.05,203.45,857.21,3057.4,44.72,1540.72,928.45,1404.4,2782.55,388.65,2581.95,800.5,979.8,1471.05,287.73,602.7,1754.1,1796.65,1138.1,8658.1,1854.19,16641.8,149.7,128.6,1098.15,1149.35,528.2,171.64,290.16,894.0,791.76,444.05,95.94,3188.85,1007.65,2303.55,1254.4,6535.35,203.33
2022-07-28T00:00:00,4190.5,3272.4,725.9,3858.25,90.78,163.03,3869.35,967.45,202.85,852.01,3054.0,45.21,1544.46,946.1,1416.85,2780.7,392.4,2620.1,814.6,1017.7,1517.4,287.06,616.7,1828.5,1801.25,1149.15,8721.05,1911.24,16929.6,150.35,130.25,1115.35,1191.45,532.45,174.14,292.19,894.85,796.69,442.25,100.35,3260.5,1038.0,2334.65,1258.8,6471.25,208.0
2022-07-29T00:00:00,4212.3,3333.75,724.75,3914.45,91.73,165.15,3900.4,977.4,211.25,818.07,3093.45,45.14,1566.77,948.4,1434.2,2818.05,415.05,2637.4,818.6,1043.5,1549.7,286.69,629.6,1810.35,1808.05,1164.45,8773.55,1935.91,17158.25,152.95,134.15,1139.11,1294.4,528.35,176.49,275.95,943.2,801.68,449.6,107.6,3301.9,1048.65,2352.05,1268.6,6544.8,211.85
2022-08-01T00:00:00,4288.1,3324.55,730.8,3973.3,94.73,167.08,3855.65,1004.55,212.75,822.09,3088.4,45.3,1562.19,952.15,1446.15,2840.8,424.0,2593.0,823.4,1040.15,1551.05,290.9,639.2,1855.75,1814.7,1237.75,9003.4,1925.52,17340.05,156.5,138.4,1168.8,1313.3,533.75,178.43,274.97,918.7,801.14,479.2,108.25,3298.8,1049.6,2376.25,1301.0,6657.65,214.5
2022-08-02T00:00:00,4325.9,3396.15,730.45,3996.2,94.0,167.58,3788.15,1004.2,215.25,817.08,3120.95,45.2,1583.55,951.05,1430.25,2771.45,418.4,2635.25,817.75,1067.25,1543.6,293.21,648.7,1884.6,1793.05,1254.5,9173.05,1945.88,17345.45,159.55,136.7,1173.25,1285.2,542.1,178.56,275.82,917.25,801.63,476.25,107.0,3291.8,1032.6,2384.95,1308.65,6651.3,214.8
2022-08-03T00:00:00,4310.05,3439.65,730.5,4003.45,92.28,166.95,3770.0,1011.85,212.1,819.26,3138.2,45.43,1580.57,957.2,1433.6,2801.9,414.25,2626.35,824.8,1058.3,1566.1,291.51,652.8,1851.1,1789.8,1253.7,8959.45,1936.59,17388.15,159.65,135.65,1183.1,1283.55,540.85,178.88,272.05,897.0,802.77,467.8,107.05,3339.5,1052.65,2416.4,1308.75,6602.7,216.18
2022-08-04T00:00:00,4395.8,3460.5,721.6,4011.7,94.72,166.98,3775.05,1044.5,207.15,829.59,3145.8,45.95,1573.1,958.1,1431.9,2807.0,421.7,2627.95,820.25,1050.2,1599.9,292.79,664.35,1835.55,1780.1,1261.8,8966.7,1985.0,17382.0,154.7,136.25,1167.46,1278.8,533.25,178.82,271.98,918.5,779.56,468.9,107.7,3354.95,1056.05,2423.65,1316.75,6588.05,217.75
2022-08-05T00:00:00,4374.1,3473.9,728.5,4013.1,92.05,168.2,3688.1,1034.2,208.45,831.37,3089.6,45.65,1591.97,957.75,1427.05,2770.7,410.8,2645.4,838.2,1036.3,1616.65,294.06,667.15,1833.9,1787.45,1235.9,8841.2,1992.15,17397.5,155.6,136.5,1150.26,1266.65,531.05,179.09,272.49,915.95,775.16,465.25,107.35,3365.05,1058.2,2432.8,1315.9,6775.2,220.0
2022-08-08T00:00:00,4427.35,3458.45,745.55,4022.65,93.95,162.83,3631.4,1029.55,215.4,844.67,3116.75,45.87,1592.32,966.05,1462.05,2738.05,421.4,2650.35,836.95,1050.2,1619.4,296.24,669.2,1844.5,1829.65,1276.7,8921.95,1965.3,17525.1,159.4,136.5,1165.31,1269.9,520.4,180.55,278.45,910.4,779.01,468.25,107.2,3374.45,1056.6,2446.95,1318.65,6677.85,217.93
2022-08-10T00:00:00,4517.15,3411.65,739.0,4034.85,95.8,164.15,3647.75,1038.35,219.85,848.66,3154.55,46.26,1604.52,952.05,1466.3,2775.45,440.1,2642.8,848.75,1063.1,1602.45,294.4,670.1,1828.35,1855.15,1268.05,8879.7,1976.95,17534.75,155.75,133.8,1172.27,1273.2,514.7,180.64,279.28,919.7,780.84,475.55,109.2,3354.25,1055.2,2433.6,1311.25,6595.65,215.08
2022-08-11T00:00:00,4429.65,3405.2,758.85,4033.5,95.82,164.18,3640.3,1038.4,218.6,851.66,3176.45,46.19,1593.71,962.35,1485.7,2785.3,433.5,2613.7,859.7,1079.2,1619.95,289.71,673.6,1853.5,1867.15,1266.2,8813.85,1967.96,17659.0,153.65,132.8,1176.18,1261.5,524.75,181.81,281.21,921.05,763.95,476.65,109.1,3422.5,1077.25,2472.35,1340.15,6597.1,219.23
2022-08-12T00:00:00,4312.75,3427.85,760.55,4038.0,97.03,166.95,3659.75,1027.15,221.65,852.16,3210.15,46.26,1616.17,956.4,1485.15,2761.9,436.25,2594.95,874.4,1080.45,1594.1,291.89,678.2,1841.2,1846.45,1259.45,8699.2,1954.33,17698.15,158.5,139.2,1195.2,1286.55,530.7,182.47,273.59,913.45,754.07,477.55,112.65,3401.55,1065.9,2471.95,1382.75,6559.3,218.05
2022-08-16T00:00:00,4349.4,3501.0,764.65,4091.15,97.92,172.95,3690.45,1034.55,222.9,859.56,3338.05,45.87,1585.25,958.2,1502.15,2817.0,428.9,2644.5,879.25,1084.45,1596.45,293.78,673.85,1846.35,1848.9,1288.3,9003.7,1968.3,17825.25,158.75,139.95,1203.5,1309.6,525.95,183.6,272.94,914.6,769.93,489.85,113.0,3392.7,1077.7,2493.85,1409.95,6656.0,218.55
2022-08-17T00:00:00,4305.75,3523.7,772.1,4067.9,97.12,176.58,3705.2,1025.75,221.45,863.18,3397.6,45.9,1610.15,980.6,1509.9,2913.45,438.95,2684.65,883.25,1088.6,1606.25,295.67,672.6,1839.7,1855.7,1274.25,8944.35,1973.53,17944.25,161.45,139.65,1209.79,1305.35,528.15,184.96,271.11,920.8,783.76,485.4,112.5,3401.1,1104.5,2492.2,1474.7,6609.85,221.53
2022-08-18T00:00:00,4266.65,3535.35,765.05,4060.65,96.25,173.53,3693.05,1032.2,221.75,845.02,3411.4,45.72,1607.36,973.5,1511.7,2908.2,438.05,2682.05,885.1,1105.1,1582.95,298.6,673.4,1904.5,1894.55,1261.15,8947.7,1955.77,17956.5,160.8,135.55,1208.04,1324.2,532.35,185.0,269.69,916.75,797.93,484.8,112.55,3381.25,1105.15,2478.7,1455.5,6703.95,217.53
2022-08-19T00:00:00,4135.35,3482.55,757.5,4074.55,95.03,169.13,3662.55,1030.1,217.15,840.8,3424.1,45.66,1599.49,970.05,1493.05,2838.65,427.35,2634.55,870.4,1063.3,1597.1,295.15,664.55,1877.0,1936.05,1239.4,8778.95,1944.09,17758.45,157.75,134.6,1186.5,1296.95,520.35,183.35,269.37,901.35,777.29,471.0,110.05,3385.75,1104.15,2440.6,1398.15,6647.55,216.23
2022-08-22T00:00:00,4024.9,3349.75,741.85,4041.6,96.37,166.83,3676.45,1022.55,218.3,837.39,3363.25,45.37,1557.91,959.45,1470.35,2780.55,418.5,2626.7,852.25,1057.2,1575.65,297.42,642.95,1832.05,1880.65,1226.7,8628.0,1945.22,17490.7,156.5,131.9,1183.21,1276.0,511.3,180.56,262.57,880.55,784.2,454.6,105.05,3354.55,1078.7,2417.6,1314.1,6467.5,210.0
2022-08-23T00:00:00,4070.95,3356.6,747.05,4064.45,99.48,166.85,3678.7,1040.65,222.85,845.03,3464.75,45.42,1589.13,946.9,1465.8,2803.4,427.9,2592.75,863.9,1071.05,1542.4,298.84,652.85,1855.75,1877.05,1273.1,8720.5,1962.57,17577.5,158.65,133.75,1201.46,1279.25,521.9,181.84,267.32,888.4,799.41,460.45,107.6,3284.6,1065.9,2480.2,1346.8,6495.4,208.33
2022-08-24T00:00:00,4210.75,3378.85,750.15,4065.75,98.02,164.78,3659.15,1037.35,223.65,843.61,3450.7,45.65,1605.87,949.15,1472.85,2806.35,428.85,2588.25,873.3,1101.9,1537.5,297.14,651.5,1867.6,1893.35,1268.3,8704.0,1967.11,17604.95,160.8,136.0,1198.26,1287.5,519.3,182.12,268.61,881.0,795.81,463.2,106.55,3255.35,1070.95,2460.7,1344.9,6508.35,208.08
2022-08-25T00:00:00,4168.8,3362.5,743.35,4062.95,98.9,164.9,3646.6,1025.75,224.9,847.58,3481.45,45.82,1618.42,943.8,1464.85,2799.8,432.75,2574.2,872.35,1089.95,1518.15,295.48,648.7,1868.75,1877.9,1259.65,8735.9,1952.67,17522.45,158.9,136.55,1194.77,1297.0,520.4,181.17,264.94,877.3,792.0,459.2,106.25,3218.2,1070.6,2466.45,1359.4,6475.05,207.6
2022-08-26T00:00:00,4215.25,3323.55,744.9,4054.4,101.78,164.55,3650.15,1020.8,229.95,844.66,3355.1,45.58,1668.62,945.65,1465.1,2826.75,440.05,2571.55,870.85,1069.75,1521.55,296.0,667.0,1902.05,1905.4,1274.65,8720.6,1952.81,17558.9,163.4,136.65,1188.39,1313.7,523.8,181.51,266.67,880.15,792.1,465.05,107.35,3222.2,1085.55,2532.9,1390.6,6517.15,208.63
2022-08-29T00:00:00,4251.5,3343.25,728.7,4030.05,102.95,163.1,3707.65,1017.3,230.6,842.03,3291.6,45.19,1657.46,917.5,1439.4,2827.05,430.2,2575.8,855.85,1059.2,1461.75,296.62,649.6,1850.0,1881.5,1276.8,8834.2,1964.64,17312.9,160.95,135.9,1179.15,1298.2,514.85,179.13,264.98,879.25,796.25,453.35,104.85,3132.55,1035.55,2531.7,1360.65,6506.3,202.18
2022-08-30T00:00:00,4322.9,3391.6,751.5,4084.85,102.17,164.33,3747.75,1038.45,234.8,849.01,3358.75,45.11,1672.0,938.95,1486.1,2837.7,439.0,2659.85,887.3,1107.45,1492.95,303.19,666.9,1915.45,1922.5,1308.7,9082.25,1992.59,17759.3,164.0,138.6,1197.44,1329.1,531.25,183.72,270.93,893.05,799.71,471.1,108.3,3211.15,1076.1,2604.65,1407.25,6677.85,206.78
2022-09-01T00:00:00,4277.15,3446.55,744.15,4076.3,106.6,165.68,3718.15,1023.0,230.3,840.42,3411.6,44.62,1678.33,926.05,1472.15,2876.65,421.95,2606.0,874.35,1111.4,1464.2,300.45,661.6,1902.85,1912.95,1312.05,9024.5,1973.3,17542.8,160.7,134.7,1162.24,1296.55,533.3,181.29,265.85,871.85,828.1,466.9,106.4,3131.7,1052.9,2622.0,1414.0,6632.5,205.23
2022-09-02T00:00:00,4312.35,3431.05,750.2,4030.9,108.18,160.98,3704.25,1015.6,229.3,837.99,3422.1,44.63,1681.22,924.45,1485.5,2825.15,414.9,2603.6,872.4,1100.75,1453.0,305.7,661.4,1918.85,1940.5,1315.95,8919.6,1956.18,17539.45,161.8,132.75,1148.67,1288.2,536.7,181.19,261.72,869.55,823.46,461.75,105.5,3130.4,1056.4,2612.6,1391.1,6577.5,203.85
2022-09-05T00:00:00,4282.55,3424.8,756.1,3956.65,109.3,162.38,3662.6,1025.65,231.6,842.85,3400.5,44.86,1703.98,936.0,1495.05,2842.05,429.3,2600.6,882.45,1108.0,1461.3,311.09,681.95,1937.9,1968.35,1320.55,8950.05,1925.97,17665.8,164.5,133.4,1166.51,1293.4,538.9,182.52,264.16,884.6,827.17,459.0,106.9,3133.4,1065.05,2627.35,1398.25,6521.95,202.75
2022-09-06T00:00:00,4415.5,3395.25,750.0,3929.4,108.55,162.13,3608.8,1040.85,232.7,847.84,3410.35,44.64,1716.23,937.8,1489.35,2866.55,430.95,2573.1,883.65,1108.8,1455.1,309.48,684.55,1915.7,1962.3,1306.4,8888.75,1904.19,17655.6,168.45,132.1,1178.79,1311.35,537.8,182.02,276.95,887.75,808.2,457.75,108.6,3127.05,1063.7,2631.65,1389.95,6495.5,202.23
2022-09-07T00:00:00,4376.5,3400.35,755.4,3845.65,109.75,163.43,3667.9,1051.5,238.85,849.86,3383.65,44.62,1743.22,931.7,1482.3,2854.75,432.85,2564.6,876.2,1089.95,1457.65,308.49,684.6,1908.25,1958.1,1289.7,8784.9,1917.93,17624.4,167.3,132.5,1171.93,1331.55,532.85,181.95,273.32,893.75,814.97,445.85,107.6,3149.6,1055.85,2637.75,1413.2,6770.8,203.73
2022-09-08T00:00:00,4414.8,3450.15,779.75,3846.6,109.38,169.93,3672.65,1056.05,236.45,854.33,3425.75,44.82,1762.84,931.05,1497.6,2857.3,420.55,2577.15,898.8,1108.3,1475.9,312.09,685.35,1930.05,1974.4,1321.9,8790.65,1912.38,17798.75,166.8,131.85,1173.59,1317.7,544.65,183.35,272.29,894.3,809.04,442.2,105.85,3169.65,1089.6,2626.7,1407.05,6919.65,206.4
2022-09-09T00:00:00,4460.35,3441.85,784.85,3848.6,109.38,169.25,3649.5,1058.3,237.6,851.02,3473.15,44.83,1741.33,948.5,1498.6,2838.45,426.0,2588.7,901.25,1137.15,1511.65,312.65,686.95,1926.35,1949.75,1301.25,8946.0,1905.13,17833.35,166.6,134.0,1166.28,1297.45,553.35,184.04,264.82,890.0,806.28,445.9,105.7,3217.65,1126.65,2603.45,1379.35,6783.65,208.58
2022-09-12T00:00:00,4481.6,3432.2,801.0,3870.3,112.85,171.3,3671.85,1064.75,231.5,852.23,3538.95,44.8,1761.45,955.55,1493.55,2857.9,431.15,2580.4,907.2,1136.85,1536.2,313.03,686.55,1924.0,1961.9,1297.05,8927.65,1896.82,17936.35,166.4,134.0,1179.33,1306.0,554.9,185.0,265.7,887.7,815.36,451.0,107.75,3242.95,1150.1,2661.15,1400.3,6869.6,211.0
2022-09-13T00:00:00,4490.1,3422.2,805.55,3866.5,111.93,170.53,3757.7,1058.9,231.3,850.58,3522.0,44.66,1782.56,955.4,1513.1,2870.0,436.65,2586.6,910.0,1163.8,1544.95,316.34,691.05,1923.4,1991.35,1299.85,8926.5,1906.37,18070.05,167.4,133.9,1189.18,1324.4,558.0,186.21,266.52,890.15,838.57,456.8,107.75,3229.35,1147.45,2705.55,1460.35,6896.3,211.33
2022-09-14T00:00:00,4427.6,3438.95,803.05,3850.25,111.97,168.08,3747.0,1059.95,231.95,842.83,3541.8,44.37,1775.74,932.0,1528.65,2851.5,442.0,2571.4,918.1,1215.75,1475.4,317.24,692.85,1954.7,1953.9,1298.05,8967.2,1910.88,18003.75,172.35,133.2,1174.93,1303.3,571.75,185.43,266.93,883.75,829.93,450.2,109.15,3120.4,1114.7,2700.6,1430.6,6875.75,208.15
2022-09-15T00:00:00,4341.85,3395.4,790.0,3768.0,111.1,165.7,3721.55,1033.3,234.25,833.8,3622.25,44.22,1801.14,919.9,1520.7,2790.3,424.4,2560.4,917.6,1195.85,1432.8,316.06,689.65,1934.15,1957.5,1297.05,9209.75,1900.9,17877.4,175.1,132.6,1163.29,1295.0,572.15,184.84,265.19,874.3,827.12,447.25,107.0,3104.35,1083.0,2656.15,1435.2,6790.05,207.53
2022-09-16T00:00:00,4279.75,3322.55,789.3,3689.55,111.0,160.65,3639.55,1043.5,231.05,815.47,3549.0,43.49,1737.69,896.9,1492.75,2685.2,412.5,2528.15,909.1,1227.35,1377.05,313.41,685.85,1930.3,1920.0,1250.1,9189.65,1840.42,17530.85,172.8,131.25,1134.46,1272.25,561.8,181.51,256.81,868.05,785.43,432.5,105.7,3008.7,1033.2,2611.8,1432.7,6481.4,200.83
2022-09-19T00:00:00,4308.2,3316.25,798.1,3708.25,110.5,160.45,3592.35,1036.3,229.9,819.83,3590.25,43.52,1742.42,897.8,1502.6,2704.4,412.15,2579.25,899.2,1225.75,1390.3,317.48,679.95,1929.5,1910.7,1288.65,9280.85,1876.53,17622.25,171.0,130.55,1135.94,1303.3,572.25,181.99,257.38,874.85,783.26,425.45,103.1,3028.8,1039.5,2619.8,1421.8,6459.85,200.98
2022-09-20T00:00:00,4559.35,3393.2,812.75,3768.6,110.2,161.45,3650.6,1092.3,229.85,843.2,3711.55,43.69,1734.75,914.0,1520.7,2771.55,421.45,2583.55,916.75,1264.1,1388.55,317.86,689.0,1939.75,1932.7,1302.95,9300.85,1861.67,17816.25,171.9,133.2,1136.12,1309.3,574.05,183.85,259.22,911.95,794.32,434.25,105.8,3040.3,1056.15,2684.0,1445.55,6484.65,202.45
2022-09-21T00:00:00,4604.8,3356.05,806.55,3730.6,108.45,160.03,3765.65,1070.4,231.55,830.55,3682.05,43.83,1713.04,900.95,1518.35,2776.65,411.35,2623.6,915.25,1224.25,1377.25,322.54,684.85,1918.5,1895.65,1306.65,9247.9,1864.99,17718.35,168.6,130.9,1139.25,1306.3,569.7,183.04,254.56,905.3,794.32,427.65,104.45,3001.2,1060.15,2666.65,1461.95,6313.75,200.38
2022-09-22T00:00:00,4608.9,3436.0,789.2,3728.9,110.0,157.93,3825.95,1061.9,227.05,836.48,3748.75,44.33,1725.84,897.65,1486.0,2776.95,412.1,2692.75,903.4,1216.55,1367.95,326.42,679.35,1892.75,1888.2,1310.4,9401.85,1863.83,17629.8,168.65,128.65,1128.52,1285.5,567.3,182.33,251.44,908.0,793.34,432.2,103.6,3007.4,1048.4,2737.6,1486.75,6239.4,198.98
2022-09-23T00:00:00,4418.45,3395.25,768.6,3698.9,106.65,155.98,3796.7,1068.1,222.85,827.84,3688.45,44.07,1690.68,895.85,1446.15,2762.05,396.35,2682.05,882.25,1183.35,1365.45,327.69,669.0,1862.7,1856.85,1272.3,9343.45,1849.59,17327.35,163.95,128.6,1107.36,1273.0,550.6,179.29,240.63,921.1,771.95,423.1,104.3,2982.05,1035.1,2672.45,1433.65,6139.95,197.18
2022-09-26T00:00:00,4282.7,3438.05,742.6,3574.5,100.7,152.45,3787.5,1065.65,215.5,825.57,3515.55,43.82,1658.85,906.7,1426.65,2721.35,373.4,2660.55,861.05,1149.6,1380.25,314.64,646.15,1829.0,1851.45,1236.4,8834.95,1845.33,17016.3,158.6,123.45,1079.15,1259.8,543.3,175.94,234.99,900.7,771.26,397.5,99.85,2994.4,1032.9,2655.5,1408.95,6177.1,197.4
2022-09-27T00:00:00,4242.95,3470.65,737.5,3541.9,99.75,155.33,3824.15,1098.7,213.9,836.32,3570.55,43.69,1675.84,918.75,1413.85,2638.25,373.6,2679.25,852.55,1165.1,1393.55,316.77,637.0,1799.3,1841.2,1235.75,8774.05,1867.27,17007.4,159.0,124.45,1087.73,1242.3,536.5,175.8,233.01,897.15,788.05,398.8,97.65,3017.45,1022.5,2600.35,1396.05,6192.85,199.2
2022-09-28T00:00:00,4268.95,3570.65,716.45,3545.9,99.15,153.0,3853.2,1097.15,210.8,853.94,3628.3,43.61,1662.54,920.8,1389.55,2591.35,360.75,2702.1,849.5,1140.9,1394.7,307.4,616.5,1792.6,1835.45,1242.4,8726.75,1884.1,16858.6,157.95,122.55,1058.77,1238.8,524.85,174.48,234.98,917.85,783.9,399.1,95.2,3035.65,1029.7,2576.95,1388.15,6172.95,199.03
2022-09-29T00:00:00,4391.7,3384.8,719.0,3476.7,99.0,151.63,3864.5,1115.85,213.9,872.14,3624.1,44.06,1649.24,923.05,1382.35,2536.3,371.2,2700.55,843.9,1142.25,1398.65,315.07,618.25,1765.3,1815.5,1258.35,8624.85,1897.92,16818.1,159.55,126.65,1055.52,1239.8,521.75,174.02,241.85,930.7,782.87,402.25,96.85,2997.3,1007.1,2531.5,1397.65,6175.9,196.4
2022-09-30T00:00:00,4383.4,3342.45,733.2,3527.75,100.95,152.4,3843.05,1114.95,212.25,867.14,3671.6,44.3,1668.22,932.35,1421.35,2549.2,390.55,2696.45,862.0,1185.2,1413.45,314.26,631.65,1819.2,1847.7,1268.2,8828.15,1914.48,17094.35,159.65,126.8,1079.33,1250.45,530.6,176.75,239.51,948.65,792.99,404.6,99.3,3004.55,1008.6,2606.95,1420.0,6255.1,197.13
2022-10-03T00:00:00,4365.2,3302.9,722.75,3515.35,98.45,154.4,3768.95,1130.75,214.95,883.93,3463.35,44.44,1629.97,930.25,1413.2,2525.55,380.95,2622.5,848.35,1156.25,1393.75,306.88,623.55,1783.9,1819.3,1251.35,8547.0,1899.26,16887.35,160.35,132.4,1075.59,1237.25,519.75,174.63,233.93,944.5,768.4,397.65,98.35,2984.95,1005.5,2574.2,1389.8,6242.55,197.25
2022-10-04T00:00:00,4404.4,3337.75,742.8,3579.6,102.05,155.73,3818.15,1144.65,223.25,882.79,3555.0,45.19,1677.23,946.0,1453.0,2621.8,394.05,2667.95,867.65,1219.25,1429.4,314.88,643.2,1822.25,1871.55,1260.35,8690.5,1925.19,17274.3,162.55,133.9,1095.42,1260.65,532.7,178.04,239.97,944.55,775.51,407.9,101.15,3091.15,1028.3,2585.1,1431.45,6307.55,202.75
2022-10-06T00:00:00,4390.5,3328.95,755.1,3594.65,104.65,156.08,3767.55,1134.45,233.5,879.51,3531.35,45.45,1676.43,964.55,1437.0,2646.1,412.65,2614.0,885.45,1200.9,1455.15,318.47,674.45,1818.9,1912.95,1256.9,8703.0,1930.02,17331.8,162.9,132.65,1099.46,1245.15,537.3,178.68,239.55,953.9,784.55,414.1,103.55,3101.95,1031.3,2592.85,1447.4,6287.25,205.08
2022-10-07T00:00:00,4394.1,3343.7,755.7,3603.55,106.25,153.7,3785.65,1130.5,229.7,875.33,3498.55,45.68,1691.18,957.7,1430.8,2624.95,411.1,2599.7,882.55,1213.4,1451.2,316.06,666.05,1825.4,1924.55,1238.85,8779.1,1932.1,17314.65,164.3,134.05,1104.12,1243.2,530.2,178.77,239.82,955.15,771.31,412.15,103.3,3064.9,1023.85,2730.5,1450.75,6203.5,204.05
